pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge
REACTOME_SIGNALING_BY_KIT_IN_DISEASE,0.252595155709343,0.427450325049806,0.408008685492351,1.20321673165638,145,20,STAT1|STAT3|LCK|LYN|HRAS|PIK3R2|GRB2|YES1
REACTOME_SIGNALING_BY_LEPTIN,0.445652173913043,0.61740556862062,-0.37374804029664,-0.998782148217717,204,11,IRS2|LEPR|IRS1|STAT5B
REACTOME_SIGNALING_BY_LRP5_MUTANTS,0.580299785867238,0.722948861316042,-0.409831452540041,-0.892293808881549,270,6,DKK2|DKK1|LRP5
REACTOME_SIGNALING_BY_LTK,0.502173913043478,0.665481752319047,-0.354212650936272,-0.946576929600029,230,11,PIK3R1|PIK3CA|IRS1
REACTOME_SIGNALING_BY_LTK_IN_CANCER,0.192139737991266,0.357287941509254,-0.569568081209235,-1.27882209830489,87,7,PIK3R1|PIK3CA|MAPK1
REACTOME_SIGNALING_BY_MAPK_MUTANTS,0.733624454148472,0.835450846607,-0.351546186384282,-0.789308682411714,335,7,MAPK1|DUSP10
REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB,0.260683760683761,0.438645838363352,-0.571027981615312,-1.18314375685952,121,5,KANK1|GOLGA4|KDR|ETV6
REACTOME_SIGNALING_BY_MET,0.149253731343284,0.298674600123682,-0.263303746896337,-1.16274094151199,49,79,RAP1A|PIK3R1|LAMA5|LAMC3|EPS15|PIK3CA|LRIG1|LAMB2|LAMC2|SH3KBP1|COL1A2|PTK2|FN1|LAMC1|ITGB1|RAB4A|DOCK7|COL3A1|LAMA3|LAMA4|MET
REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS,0.281842818428184,0.461632821007821,-0.282281884232419,-1.08590994381563,103,45,RAP1A|CNKSR2|PEBP1|BRAF|MAPK1|CAMK2G|FN1|IQGAP1|CAMK2D|KSR1|BRAP|VCL|KRAS|RAF1|TLN1|ACTG1|ITGB3
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,0.111111111111111,0.246770830877425,-0.58814695788395,-1.39264521537088,51,8,BRAF|SHOC2|PPP1CB|MRAS|RAF1
REACTOME_SIGNALING_BY_MST1,0.966292134831461,0.982232107476576,0.260480466019755,0.518233127776109,515,5,SPINT2|SPINT1
REACTOME_SIGNALING_BY_NODAL,0.145161290322581,0.293774887663026,-0.399765303770577,-1.31014254632002,62,22,SMAD4|ACVR1B|MAPK1|SMAD2|ACVR2A|SMAD3|FOXO3|ACVR2B
REACTOME_SIGNALING_BY_NOTCH,0.00133333333333333,0.0121181297256976,0.361669917482174,1.65623166137739,0,218,STAT1|DLGAP5|HDAC1|PSMB2|H2AZ2|TFDP1|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|GZMB|H2AX|TLE3|PSMA6|PSMC4|TACC3|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|ATP2A2|PSMD1|ADAM10|PSENEN|ELF3|H2AJ|ADAM17|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|YWHAZ|H4C12|E2F3|CCNC|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2|MYC|YBX1|HIF1A|ITCH|H3C10|H4C11|FURIN|HDAC8|E2F1|RPS27A|H2AC18|TMED2|PSMD7|HDAC2|H2BC9|H2AC14|PSMB7|SIRT6|ST3GAL4|H2AC4|MIB2|RAB6A|SEL1L
REACTOME_SIGNALING_BY_NOTCH1,0.109467455621302,0.244217656922929,-0.282232821190564,-1.22733384850897,36,74,MAML2|TLE1|TBL1XR1|TLE2|NCOR2|SKP1|RBPJ|APH1B|JAG2|CREBBP|NBEA|PSEN1|MIB1|TLE4|FBXW7|NEURL1B|HES1|DTX4|NCOR1|HDAC6|JAG1|HDAC11|DTX1|DNER|HDAC9|NUMB|SNW1|CNTN1|HDAC4|HDAC5|MAML1|HEY1|EP300|DLK1|KAT2A|UBC|KAT2B|APH1A
REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER,0.82363315696649,0.886646055119951,0.258595654931189,0.718382095408806,466,15,ADAM10|ADAM17|RPS27A|MIB2|UBA52|DLL1|NEURL1|DLL4|NOTCH1
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,0.341880341880342,0.523065214846037,-0.259922552527298,-1.06463213479273,119,58,MAML2|TBL1XR1|NCOR2|SKP1|RBPJ|APH1B|JAG2|CREBBP|PSEN1|MIB1|FBXW7|NEURL1B|HES1|NCOR1|HDAC6|JAG1|HDAC11|HDAC9|SNW1|HDAC4|HDAC5|MAML1|HEY1|EP300|KAT2A|UBC|KAT2B|APH1A
REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT,0.529411764705882,0.681598576029836,0.430919363887589,0.948831814530537,287,7,ADAM10|ADAM17|DLL1|DLL4|NOTCH1
REACTOME_SIGNALING_BY_NOTCH2,0.0994764397905759,0.228195632741668,-0.382986974739849,-1.36812752153046,37,34,MAML2|NOTCH2|RBPJ|APH1B|JAG2|NOTCH2NLA|CREB1|PSEN1|MIB1|NEURL1B|HES1
REACTOME_SIGNALING_BY_NOTCH3,0.25,0.424667300380228,-0.283888419460828,-1.11824402725654,89,49,MAML2|EGFR|RBPJ|APH1B|PBX1|JAG2|CREBBP|PSEN1|MIB1|FABP7|NEURL1B|HES1|WWC1|EGF|NOTCH3
REACTOME_SIGNALING_BY_NOTCH4,0.00151975683890578,0.0121181297256976,0.574056874270174,2.23547090924054,0,72,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|TACC3|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|PSMD6|PSMA4|PSMD1|ADAM10|PSENEN|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|YWHAZ|ADRM1|PSMC6|PSMC1|PSMA1|PSMC2
REACTOME_SIGNALING_BY_NTRK2_TRKB,0.51,0.670023219566983,0.307934631482695,0.95678854441751,305,25,CDK5R1|SHC1|HRAS|GRB2|CDK5|PTPN11|RAC1|GRIN2B|TIAM1|GAB1|PLCG1|SRC|NRAS
REACTOME_SIGNALING_BY_NTRK3_TRKC,0.331002331002331,0.512171965965069,-0.36265776038735,-1.10071581217325,141,17,PIK3R1|PTPRO|PIK3CA|IRS1|PTPRS
REACTOME_SIGNALING_BY_NTRKS,0.357446808510638,0.537674618525682,0.246011265312449,1.05882057173334,251,134,AP2S1|MAPK13|MAPKAPK3|RIT1|JUNB|ID1|CDK5R1|STAT3|PCSK6|MAPK14|CLTA|SHC1|PPP2CA|SGK1|RALA|RALB|DUSP3|BAX|RPS6KA1|HRAS|FOSL1|PIK3R2|DUSP7|GRB2|PPP2R1B|FURIN|ADORA2A|CDK5|AP2M1|DNM2|PPP2R1A|VGF|PTPN11|SH3GL3|MAPKAPK2|ELK1|YWHAB|RAC1|SRF|GRIN2B|TIAM1
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,0.0325581395348837,0.100312750601443,-0.229236160194863,-1.2069997036446,6,282,BTC|GATA3|CCND1|KANK1|TBL1XR1|YY1|GNB1|PIK3R1|CAV2|AGO4|NCOA1|NCOR2|STAG1|CAV1|KDM4B|DDX5|TNRC6A|APOE|BCL2|AKT2|EGFR|PIK3CA|MAPK1|CXXC5|GNAI1|SP1|H3-3B|ESR1|PDK3|PDK1|CREBBP|GNG12|RXRA|CREB1|ALDH1A2|GNG11|TNRC6C|PTK2|AGO3|TNRC6B|IGF1R|POU2F1|PGR|AKT3|CDKN1B|GTF2A2|STAG2|FKBP5|CYP26B1|JUND|EBAG9|AGO1|NCOA2|RARA|NR1H3|EGF|PDK4|APOD|NR5A2|DLD|FOXO3|NCOR1|ERBB4|GNG2|PDK2|APOC1|FOS|FASN|PLIN1|CXCL12|XPO1|GNG7|DHRS3|AKR1C3
REACTOME_SIGNALING_BY_PDGF,0.672364672364672,0.793079649845326,-0.216047286823584,-0.884920842576802,235,58,PDGFC|PIK3R1|PDGFRA|PIK3CA|STAT5B|NCK1|PDGFA|COL6A2|PDGFD|COL3A1|THBS3|COL4A5|COL6A1|KRAS|PIK3CB|STAT5A|COL5A3|SOS1|PDGFRB
REACTOME_SIGNALING_BY_PDGFR_IN_DISEASE,0.551903114186851,0.700550754800223,0.317146741903316,0.935265056399228,318,20,STAT1|STAT3|STRN|HRAS|PIK3R2|GRB2
REACTOME_SIGNALING_BY_PDGFRA_TRANSMEMBRANE_JUXTAMEMBRANE_AND_KINASE_DOMAIN_MUTANTS,0.338208409506399,0.520567121264371,0.440710654788096,1.13327996766664,184,12,STAT1|STAT3|HRAS|PIK3R2|GRB2
REACTOME_SIGNALING_BY_PTK6,0.40771349862259,0.583333884738645,-0.251038663001106,-1.01865983796424,147,54,BTC|CCND1|GPNMB|NR3C1|EGFR|DOCK1|SFPQ|ELMO2|CDKN1B|ARHGAP35|EGF|NRG2|LRRK2|ERBB4
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,0.221959858323495,0.39466892221302,0.219513630073066,1.08451948233376,187,530,STAT1|HDAC1|CD274|AP2S1|ESRP2|ATP6V0D1|MAPK13|ATP6V1B2|MMP9|MAPKAPK3|FGFBP1|RIT1|JUNB|PTPN2|PRDM1|ID1|MEMO1|FAM83A|CDK5R1|SHB|ATP6V1G1|POLR2H|ATP6V1D|STAT3|ATP6V1F|LCK|CSK|TGFA|PCSK6|MAPK14|LYN|CLTA|FAM83D|SHC1|POLR2F|CHEK1|PPP2CA|DNMT1|ADAM10|SGK1|PSENEN|NCBP2|RALA|ADAM17|CTSD|NCBP1|STAM|MAPKAP1|RALB|PAG1|CALM1|ESRP1|POLR2L|GIPC1|PLAT|JAK3|POLR2E|YAP1|ATP6V0B|HBEGF|DUSP3|BAX|AREG|RPS6KA1|HRAS|PTBP1|FOSL1|IL2RG|SH2D2A|ATP6V1C1|PIK3R2|DUSP7|EREG|PGF|STAM2|MYC|HIF1A|GRB2|ATP6V1A|ITCH|STMN1|BRK1|PPP2R1B|HNRNPM|CDC37|SOCS1|ATP6V0E1|ATP6V1C2|WWOX|NCF2|HNRNPF|FURIN|SPINT2|ADORA2A|CDK5|POLR2D|PTK6|ABI1|ATP6V1H|POLR2G|YES1|IDE|CYBA|RPS27A|RANBP9|GRAP2|RANBP10|HDAC2|NRP2|GTF2F1|AP2M1|ARF6|BAIAP2|ADAM12|DNM2|PPP2R1A|DIAPH1|CYBB|VGF|JUP|PTPN11|MLST8
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.118780096308186,0.258538406946076,0.374953819042903,1.30581051901769,73,40,FABP5|CRABP2|PPARD|RDH16|RDH10|ALDH1A3|DHRS9|DLAT|SDR16C5
REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,0.00112866817155756,0.0121181297256976,0.300824234536733,1.51618057404249,0,704,S100A9|BIRC5|CDC20|H2AZ2|TUBB6|YKT6|NDC80|KIF2C|EFHD2|EPHA2|HMOX2|H2AX|SKA2|C1QBP|MAD2L1|SHMT2|CCNE1|MFN1|ZWINT|EPSTI1|S100A8|AURKB|ARPC3|CENPN|PRC1|ARPC1A|TWF1|VCP|TXNL1|CENPF|ZWILCH|BUB1B|SPC25|KIF2A|SFN|TMPO|VRK2|PAFAH1B1|CKAP4|CCT2|LCK|CENPM|BUB1|BUB3|CDCA8|KNL1|PCDH7|NUP37|CSK|KIF14|MAPK14|DIAPH3|DEPDC1B|SKA1|PPP2CA|CENPE|MACO1|TJP2|TNFAIP1|RAP1GDS1|TAX1BP3|LMNB1|FGD3|HNRNPC|CCT7|ERCC6L|ARPC1B|RBBP6|YWHAQ|TMOD3|RHOH|H2AJ|ECT2|NUF2|CENPA|SEH1L|MCAM|RACGAP1|TUBB2A|STAM|RANGAP1|SPC24|CALM1|RHOF|ARPC2|CENPK|ACTR3|MAPRE1|ANLN|RHOG|RCC2|WDR91|YWHAZ|H4C12|CDC42EP5|BCR|ARHGDIB|SGO2|RND1|IQGAP3|NF2|CCT6A|CENPS|PLD2|DYNLL1|NDUFS3|TUBB3|PFN1|CENPL|PLK1|RAC2|ARHGAP25|TRA2B|CENPO|ARPC4|MTX1|PIK3R2|BCAP31|STAM2|TUBA1C|ARHGAP9|CDC25C|GRB2|LIMK2|FARP2|ITSN2|STIP1|ACTR2|BRK1|H3C10|H4C11|RAB7A|PPP2R1B|CDC37|HSPE1|NCF2|COPS2|TPM3|IL32|KIF18A|ARHGAP45|NSFL1C|SEC13|B9D2|NDEL1|WASL|CKAP5|FLOT2|BLTP3B|MYO19|CENPI|ARHGAP11A|CFL1|NUP98|GPS1|FAM169A|DOCK8|ABI1|NDE1|PPP2R5B|CYBA|STEAP3|PMF1|VAMP3|H2AC18|HTR7|FGD2|ARHGAP27|ARHGEF18|ZAP70|DOCK9|H2BC9|ARPC5|RHOD|KLC1|TFRC|H2AC14|ARAP2|BAIAP2|RRAS2|SCRIB|WAS|NUP85|EMD|ARHGAP32|PICALM|H2AC4|PLD1|PPP2R1A|ABCD3|DIAPH1|CYBB|DYNLL2|TPM4|JUP|DOCK2|PRAG1|DDRGK1|CDC42EP4|TUBA4A|LETM1|SLC4A7|MTMR1|PLIN3|GMIP|DEF6|GRB7|RHOV|ARAP1|DOCK6|CHN1|MYH9|STOM|LRRC1|BAIAP2L2|LBR|MEN1|NCKAP1L|YWHAB|ARHGDIG|PAK6|PLXNB1|KIF5B|RAC1|SHKBP1|LMAN1|MIS12|TUBA3C|ARHGAP30|CDH1|SEMA4F|CYFIP1|VAV1|SRF|DOCK10|SGO1|NOX1|TMEM87A|TUBA3D|DLG4|RND3|H4C9|CDC42SE2|TIAM1|WDR6|H2AC7|FAM83B|H3C8|CDC42|NUP160|CENPH|ARHGAP22|STMN2|KDM1A|H4C2|TUBA8|NOXO1|SAMM50|SH3BP1|MFN2|PLEKHG4B
REACTOME_SIGNALING_BY_RNF43_MUTANTS,0.37117903930131,0.552019489318085,-0.476778256281781,-1.07048584750386,169,7,LRP6|FZD8|FZD4|LRP5
REACTOME_SIGNALING_BY_ROBO_RECEPTORS,0.0201884253028264,0.0708776346093335,0.305699076480654,1.38867552078945,14,203,EIF4A3|CXCR4|GSPT1|PSMB2|ETF1|PSMA3|PSMB5|RPL26L1|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|RBM8A|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|RPL22L1|PSMD6|PSMA4|ENAH|ELOC|ELOB|PSMD1|NCBP2|PSMD14|NCBP1|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PFN1|PSMC6|PSMC1|PSMA1|MAGOHB|PSMC2
REACTOME_SIGNALING_BY_SCF_KIT,0.206451612903226,0.374167375515278,0.340419971526072,1.20195397956171,127,43,STAT1|MMP9|STAT3|LCK|LYN|CHEK1|HRAS|PIK3R2|GRB2|SOCS1|YES1|GRAP2|PTPN11|GRB7|RAC1|VAV1|GRAP
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.487878787878788,0.65355276907001,0.244591491988864,0.988314298645699,321,94,STAT1|HDAC1|TFDP1|WWTR1|JUNB|F11R|PPP1CA|UBE2D3|USP15|UBE2M|CCNC|UBE2D1|UCHL5|MYC|YBX1|FURIN|E2F4|CDKN2B|STRAP|RPS27A|ARHGEF18|SKIL|FKBP1A|ITGB6|SMURF1|TGIF1|PARP1|MEN1|SERPINE1|RBL1|CDK8
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER,0.0897435897435897,0.21157228874907,-0.599100873373915,-1.41858247100434,41,8,SMAD4|SMAD2|TGFBR2|SMAD3
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,0.00354609929078014,0.0189726929120482,-0.310870375929921,-1.5069242984415,0,158,PARD3|PPM1A|SMURF2|SMAD4|TGFBR3|LTBP4|BMPR1A|GREM2|AGO4|ITGB5|NCOR2|FST|TNRC6A|TCF4|TIMP2|SKI|ACVR1B|APH1B|INHBB|MAPK1|SMAD9|SP1|SMAD2|BMPR1B|RXRA|PSEN1|TGFB2|TNRC6C|COL1A2|AGO3|ITGB1|TNRC6B|SMAD5|TFDP2|USP9X|PMEPA1|TRIM33|TGFBR2|ACVR2A|CHRDL1|TCF3|SMAD3|ACVRL1|AGO1|RARA|TCF12|ITGA8|NCOR1|LTBP2|PPP1CB|MMP16|XPO1|NEDD4L|STUB1|ACVR2B|ITGB8|CCNT2|FGF2
REACTOME_SIGNALING_BY_TGFBR3,0.00263852242744063,0.015983185009615,-0.521893461580584,-2.04000193799364,0,46,SMAD4|TGFBR3|AGO4|TNRC6A|TCF4|TIMP2|APH1B|SP1|RXRA|PSEN1|TGFB2|TNRC6C|AGO3|TNRC6B|TGFBR2|ACVR2A|TCF3|SMAD3|AGO1|RARA|TCF12
REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.00149476831091181,0.0121181297256976,0.558162327679703,2.32859355663927,0,112,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|MALT1|PSMA2|PSMB6|PPIA|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|BLNK|LYN|PSMD1|FBXW11|SYK|PSMD14|PSMB1|NFKB1|RASGRP1|PSMD13|CALM1|PSMD8|BTRC|SEM1|NFKBIE|PSMC5|PLCG2|ADRM1|IKBKG|DAPP1|REL|PSMC6|HRAS|PSMC1|PSMA1|PSMC2|GRB2|PIK3CD|RPS27A|NFKBIB|PSMD7|IGHM|CARD11|PSMB7|FKBP1A
REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R,0.0220385674931129,0.0758823123510459,-0.372863203319577,-1.51299710465186,7,54,PIK3R1|IRS2|AKT2|GAB2|PIK3CA|IRS1|PIK3C3|FGFR1|IGF1R|CILP|IGF2|IRS4|FGFR2|FGF1|FGF9|KLB|FGF2|KRAS|PIK3CB|IGF1
REACTOME_SIGNALING_BY_VEGF,0.0813953488372093,0.197627022244692,-0.26228368736749,-1.22149313744848,27,106,CTNND1|PIK3R1|CAV1|AXL|AKT2|ABI2|PIK3CA|ITPR3|PAK3|RICTOR|DOCK1|FYN|PRR5|ITPR2|PTK2|ROCK2|ELMO2|NCK1|VEGFB|AKT3|CTNNA1|PRKCA|WASF3|VAV3|PRKCB|CTNNB1|PAK1|WASF2|VEGFC|NRP1|PAK2|KDR|KRAS|PIK3CB|ITGAV|ITPR1|PRKACB|FLT1|ACTG1|ITGB3|RHOA
REACTOME_SIGNALING_BY_WNT,0.0513478818998716,0.14030376904445,0.262167170527783,1.2396134196987,39,306,WNT5A|HDAC1|AP2S1|PSMB2|H2AZ2|CSNK1A1|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|H2AX|TLE3|PSMA6|PSMC4|SOX7|GNG5|RUVBL1|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|RBX1|FZD5|PSMD6|PSMA4|CLTA|PPP2CA|PSMD1|VPS29|H2AJ|PSMD14|PSMB1|PSMD13|CALM1|PSMD8|BTRC|SEM1|PSMC5|YWHAZ|H4C12|CSNK1G2|LEO1|ADRM1|PFN1|PSMC6|RAC2|PSMC1|PSMA1|PSMC2|MYC|CSNK2A1|H3C10|H4C11|SOST|PPP2R1B|WNT10A|PPP2R5B|RPS27A|DKK4|H2AC18|KREMEN1|PSMD7|H2BC9|H2AC14|AP2M1|PSMB7|SCRIB|GNB5|CSNK1E|H2AC4|PPP2R1A|TMED5|LEF1
REACTOME_SIGNALING_BY_WNT_IN_CANCER,0.139896373056995,0.28934585492228,-0.358810754473048,-1.28145490971602,53,33,TCF7L2|GSK3B|PPP2R5C|TNKS|LRP6|FZD8|PPP2R5E|DKK2|FZD4|CTNNB1|DKK1|APC|PPP2CB|LRP5|PPP2R5D|CTBP1|CTBP2
REACTOME_SIGNALLING_TO_ERKS,0.208064516129032,0.376327216925689,0.360652412054111,1.21903749621801,128,34,MAPK13|MAPKAPK3|RIT1|MAPK14|SHC1|RALA|RALB|HRAS|GRB2|MAPKAPK2|YWHAB|CRKL|MAP2K2|SRC|MAPK11|NGF|NRAS|MAP2K1|MAPK12|MAPK3|RIT2|NTRK1
REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN,0.674157303370787,0.794145748927881,0.413758836547571,0.823184706652013,359,5,RIT1|NGF|RIT2|NTRK1
REACTOME_SIGNALLING_TO_RAS,0.0311418685121107,0.097291117187311,0.535033933736625,1.57781391417931,17,20,MAPK13|MAPKAPK3|MAPK14|SHC1|RALA|RALB|HRAS|GRB2
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,0.0122887864823349,0.048263871305346,0.422389588193061,1.58532534641898,7,58,H2AZ2|H2AX|H2AJ|H4C12|H3C10|H4C11|TAF1D|H2AC18|RRP8|H2BC9|H2AC14|H2AC4|TAF1B|H4C9|H2AC7|H3C8|H4C2|H3C2|H3C7|H2BC12L|H2BC10|H3C3|H2BC13|H4C3|SUV39H1|H4C4|H2BC6|H2BC14|H2BC11|TAF1A
REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS,0.0018450184501845,0.012256683905129,0.766608545335536,1.92736417759186,0,11,SNRPG|SNRPD3|SNRPF|SNRPB|NCBP2|NCBP1|LSM10
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.0873533246414602,0.207856712562303,0.265950992378985,1.22903793325431,66,241,RHCG|SLC7A1|SLC5A1|SLC39A6|SLC7A11|SLC6A14|SLC16A1|SLC7A5|SLC26A9|SLC16A10|SLC25A5|SLC27A4|SLC38A5|PDZD11|SLC39A2|CALM1|SLC2A1|SLC24A3|SLC25A10|SLC35D1|CTNS|SLC28A3|SLC36A1|SLC3A2|SLCO4A1|SLC1A3|SLC6A15|SLC5A6|SLC39A4|SLC31A1|SLC47A2|SLC44A2|SLC2A14|SLC2A3|SLC25A11|SLC20A1|SLC6A11|SLC15A4|SLC11A2|SLC15A3|SLC26A4|SLC16A3|SLC8B1|SLC4A7|SLC1A4|MFSD4B|SLC6A6|SLC7A8|SLC6A20|SLC39A8|SLC13A4|SLC15A1|SLC43A2|SLC9A3|SLC30A5|RUNX1|SLC30A1|SLC2A9|SLC1A1|SLC6A19|AVP|SLCO2B1|SLC7A7|SLC18A1|SLC12A3|SLC22A11|SLC22A12|SLC29A4|SLC38A1|SLC9A7|SLC5A10|SLC22A7|FGF21|SLC39A14|SLC39A3|SLC22A6|SLC13A3|SLC11A1|SLC4A3|SLC22A8|SLC6A18|SLC12A6|SLC9A9|SLC8A2|RHAG|SLC35C1|SLC1A7|SLC25A22|SLC27A6|SLC1A2|SLC2A6|SLC35B4|SLC35A2|SLC34A1|SLC4A8
REACTOME_SLC_TRANSPORTER_DISORDERS,0.0319148936170213,0.0991859389454209,0.34767830483662,1.41105562131396,20,96,SLC5A1|SLC6A14|SLC16A1|NUP50|SLC27A4|NUP37|NDC1|NUP210|SEH1L|NUP88|SLC2A1|RAE1|SLC3A2|SLC1A3|SLC39A4|SEC13|NUP98|NUP188|SLC11A2|NUP85|POM121|SLC26A4|NUP155|SLC6A20|SLC2A9|SLC1A1|SLC6A19|AVP|NUP160|SLC7A7|SLC12A3|SLC22A12|AVPR1B|NUP107|NUP62|NUP133|SLC6A18|SLC12A6|AVPR2|SLC9A9|RHAG|SLC35C1
REACTOME_SLC15A4_TASL_DEPENDENT_IRF5_ACTIVATION,0.0598130841121495,0.158862600170178,0.714341611384377,1.50567102982678,31,6,IKBKG|SLC15A4|IKBKB|CHUK
REACTOME_SMAC_XIAP_REGULATED_APOPTOTIC_RESPONSE,0.099250936329588,0.227970981003822,0.626831303154005,1.42668740234688,52,8,CYCS|CASP7|CASP3|DIABLO|XIAP
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.117073170731707,0.25544536764049,0.386834631059873,1.31839531235439,71,36,HDAC1|TFDP1|WWTR1|JUNB|CCNC|MYC|YBX1|FURIN|E2F4|CDKN2B|RPS27A|TGIF1|MEN1|SERPINE1|RBL1|CDK8|UBA52
REACTOME_SMALL_INTERFERING_RNA_SIRNA_BIOGENESIS,0.358649789029536,0.538646328096456,-0.441109730779356,-1.09390890519899,169,9,AGO4|AGO3|AGO1|PRKRA
REACTOME_SMOOTH_MUSCLE_CONTRACTION,0.0209424083769634,0.0732369545394002,-0.412161202126886,-1.57863867834062,7,43,TPM1|ITGB5|SORBS1|MYH11|MYLK|LMOD1|TPM2|ACTG2|GUCY1A2|CALD1|MYL9|SORBS3|ACTA2|PAK1|PDE5A|ANXA2|VCL|PAK2
REACTOME_SNRNP_ASSEMBLY,0.00159235668789809,0.0121181297256976,0.531514534441735,1.94738590146078,0,52,SNRPG|NUP50|SNRPD3|WDR77|SNRPD1|SNRPF|NUP37|NDC1|NUP210|PRMT5|SNRPB|SEH1L|NCBP2|NCBP1|NUP88|RAE1|GEMIN6|GEMIN7|SEC13|NUP98|NUP188|NUP85|POM121|NUP155|GEMIN2|NUP160|SNRPD2|TGS1|NUP107|NUP62|GEMIN8|NUP133
REACTOME_SODIUM_CALCIUM_EXCHANGERS,0.900442477876106,0.942642476839251,-0.264900757803912,-0.677422310195116,406,10,SLC8A1|SRI|SLC24A1|SLC8A3
REACTOME_SODIUM_COUPLED_PHOSPHATE_COTRANSPORTERS,0.773408239700375,0.854190682536817,0.376027478499788,0.748117120989527,412,5,SLC20A1|SLC34A1|SLC20A2
REACTOME_SODIUM_COUPLED_SULPHATE_DI_AND_TRI_CARBOXYLATE_TRANSPORTERS,0.631086142322097,0.759939984049588,0.431919301062585,0.859315455614851,336,5,SLC13A4|SLC13A3|SLC13A5
REACTOME_SODIUM_PROTON_EXCHANGERS,0.837078651685393,0.894652841245094,0.31123722193818,0.708385528046207,446,8,SLC9A3|SLC9A7|SLC9A9
REACTOME_SOMITOGENESIS,0.00159235668789809,0.0121181297256976,0.743213100343758,2.64720532608541,0,44,PSMB2|PSMA3|PSMB5|PSMA5|PSMD12|PSMB3|PSMA6|PSMC4|PSMD2|PSMA2|PSMB6|PSMD11|PSMC3|PSMA7|PSMD6|PSMA4|PSMD1|PSMD14|PSMB1|PSMD13|PSMD8|SEM1|PSMC5|ADRM1|PSMC6|PSMC1|PSMA1|EPHA4|PSMC2
REACTOME_SOS_MEDIATED_SIGNALLING,0.655021834061135,0.780869924928118,-0.381639774813155,-0.856876278226474,299,7,IRS2|IRS1
REACTOME_SPECIFICATION_OF_PRIMORDIAL_GERM_CELLS,0.409506398537477,0.584028678520728,0.404602522783551,1.04042851915721,223,12,CXCR4|PRDM1|EOMES|PDPN
REACTOME_SPECIFICATION_OF_THE_NEURAL_PLATE_BORDER,0.168202764976959,0.323501369796884,-0.428626359014353,-1.2866914703051,72,16,TCF7L1|TFAP2B|CTNNB1|BMP4|PAX3|TFAP2A
REACTOME_SPERM_MOTILITY_AND_TAXES,0.968164794007491,0.983017322097378,0.243119328820075,0.553347099848669,516,8,CATSPERB|CATSPER1|CATSPERD|CATSPERG
REACTOME_SPHINGOLIPID_CATABOLISM,0.254945054945055,0.430611354618916,-0.431460643247726,-1.19136772370852,115,12,ALDH3A2|PLPP3|SGPL1|PLPP1|SGPP1
